Time	Steering	Speed	Acceleration
9:09:21 AM	0.7	41.86875	0
9:09:21 AM	0.7	41.86875	0
9:09:21 AM	0.7	41.86875	0
9:09:21 AM	0.7	41.86875	0
9:09:21 AM	0.7	41.86875	0
9:09:21 AM	0.6	41.86875	0
9:09:21 AM	0.5	41.86875	0
9:09:21 AM	0.4	41.86875	0
9:09:21 AM	0.3	41.86875	0
9:09:21 AM	0.2	41.86875	0
9:09:21 AM	0	41.86875	0
9:09:21 AM	-0.1	41.86875	0
9:09:21 AM	-0.1	41.86875	0
9:09:21 AM	-0.2	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:21 AM	-0.3	41.86875	0
9:09:22 AM	-0.3	39.875	0
9:09:22 AM	-0.3	39.875	0
9:09:22 AM	-0.3	39.875	0
9:09:22 AM	-0.3	39.875	0
9:09:22 AM	-0.3	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.4	39.875	0
9:09:22 AM	-0.5	39.875	0
9:09:22 AM	-0.6	39.875	0
9:09:22 AM	-0.7	39.875	0
9:09:22 AM	-0.8	39.875	0
9:09:22 AM	-0.8	39.875	0
9:09:22 AM	-0.9	39.875	0
9:09:22 AM	-1	39.875	0
9:09:22 AM	-1.1	39.875	0
9:09:22 AM	-1.1	39.875	0
9:09:22 AM	-1.2	39.875	0
9:09:22 AM	-1.4	39.875	0
9:09:22 AM	-1.5	39.875	0
9:09:22 AM	-1.5	39.875	0
9:09:22 AM	-1.5	39.875	0
9:09:22 AM	-1.6	39.875	0
9:09:22 AM	-1.6	39.875	0
9:09:22 AM	-1.7	39.875	0
9:09:22 AM	-1.7	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.8	39.875	0
9:09:22 AM	-1.9	39.875	0
9:09:22 AM	-2	39.875	0
9:09:22 AM	-2	39.875	0
9:09:22 AM	-2	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
9:09:22 AM	-2.1	39.875	0
