Time	Steering	Time	Speed	Time	accelerator postion
9:09:19 AM	3.1	9:09:19 AM	46.95625	09:09:19 AM	6
9:09:19 AM	3.1	9:09:19 AM	47.23125	09:09:19 AM	4
9:09:19 AM	3.1	9:09:19 AM	46.8875	09:09:19 AM	0
9:09:19 AM	3.1	9:09:19 AM	46.13125	09:09:19 AM	0
9:09:19 AM	3.2	9:09:19 AM	46.13125	09:09:19 AM	0
9:09:19 AM	3.2	9:09:19 AM	47.09375	09:09:20 AM	0
9:09:19 AM	3.2	9:09:19 AM	47.50625	09:09:20 AM	0
9:09:19 AM	3.2	9:09:19 AM	47.025	09:09:20 AM	0
9:09:19 AM	3.2	9:09:19 AM	46.475	09:09:20 AM	0
9:09:19 AM	3.2	9:09:19 AM	46.26875	09:09:21 AM	0
9:09:19 AM	3.3	9:09:19 AM	46.54375	09:09:21 AM	0
9:09:19 AM	3.4	9:09:19 AM	47.025	09:09:21 AM	0
9:09:19 AM	3.4	9:09:19 AM	47.025	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.8875	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.81875	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.68125	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.54375	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.475	09:09:21 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.81875	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.8875	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.68125	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.6125	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.54375	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.13125	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.13125	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	46.8875	09:09:22 AM	0
9:09:19 AM	3.5	9:09:19 AM	47.23125	09:09:22 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.6125	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.475	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.54375	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.6125	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.68125	09:09:23 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.40625	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.475	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.54375	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.3375	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:24 AM	0
9:09:19 AM	3.4	9:09:19 AM	45.99375	09:09:24 AM	1
9:09:19 AM	3.4	9:09:19 AM	45.925	09:09:24 AM	3
9:09:19 AM	3.4	9:09:19 AM	46.0625	09:09:25 AM	6
9:09:19 AM	3.4	9:09:19 AM	46.2	09:09:25 AM	9
9:09:19 AM	3.4	9:09:19 AM	46.2	09:09:25 AM	9
9:09:19 AM	3.4	9:09:19 AM	45.99375	09:09:25 AM	8
9:09:19 AM	3.4	9:09:19 AM	45.71875	09:09:25 AM	5
9:09:19 AM	3.4	9:09:19 AM	45.7875	09:09:26 AM	3
9:09:19 AM	3.4	9:09:19 AM	45.7875	09:09:26 AM	5
9:09:19 AM	3.4	9:09:20 AM	45.85625	09:09:26 AM	9
9:09:19 AM	3.4	9:09:20 AM	45.7875	09:09:26 AM	0A
9:09:19 AM	3.4	9:09:20 AM	45.71875	09:09:26 AM	0B
9:09:19 AM	3.4	9:09:20 AM	45.5125	09:09:26 AM	0C
9:09:19 AM	3.4	9:09:20 AM	45.5125	09:09:26 AM	0C
9:09:19 AM	3.4	9:09:20 AM	45.58125	09:09:26 AM	0C
9:09:19 AM	3.4	9:09:20 AM	45.58125	09:09:26 AM	0C
9:09:19 AM	3.4	9:09:20 AM	45.44375	09:09:27 AM	10
9:09:19 AM	3.4	9:09:20 AM	45.30625	09:09:27 AM	11
9:09:19 AM	3.4	9:09:20 AM	45.375	09:09:27 AM	16
9:09:19 AM	3.4	9:09:20 AM	45.30625	09:09:27 AM	17
9:09:19 AM	3.4	9:09:20 AM	45.375	09:09:27 AM	17
9:09:19 AM	3.4	9:09:20 AM	45.44375	09:09:27 AM	18
9:09:19 AM	3.4	9:09:20 AM	45.375	09:09:27 AM	18
9:09:19 AM	3.4	9:09:20 AM	45.16875	09:09:27 AM	17
9:09:19 AM	3.4	9:09:20 AM	45.16875	09:09:27 AM	17
9:09:19 AM	3.4	9:09:20 AM	45.16875	09:09:27 AM	17
9:09:19 AM	3.3	9:09:20 AM	45.16875	09:09:28 AM	18
9:09:19 AM	3.3	9:09:20 AM	45.16875	09:09:28 AM	18
9:09:19 AM	3.3	9:09:20 AM	45.16875	09:09:28 AM	19
9:09:19 AM	3.3	9:09:20 AM	45.03125	09:09:28 AM	19
9:09:19 AM	3.2	9:09:20 AM	44.9625	09:09:28 AM	19
9:09:19 AM	3.2	9:09:20 AM	45.03125	09:09:28 AM	18
9:09:19 AM	3.1	9:09:20 AM	45.03125	09:09:28 AM	17
9:09:19 AM	3	9:09:20 AM	44.89375	09:09:28 AM	12
9:09:19 AM	2.9	9:09:20 AM	44.825	09:09:28 AM	10
9:09:19 AM	2.9	9:09:20 AM	44.75625	09:09:28 AM	10
9:09:19 AM	2.9	9:09:20 AM	44.6875	09:09:29 AM	10
9:09:19 AM	2.9	9:09:20 AM	44.6875	09:09:29 AM	12
9:09:19 AM	2.9	9:09:20 AM	44.6875	09:09:29 AM	14
9:09:19 AM	2.9	9:09:20 AM	44.6875	09:09:29 AM	15
9:09:19 AM	2.9	9:09:20 AM	44.6875	09:09:29 AM	15
9:09:19 AM	2.8	9:09:20 AM	44.55	09:09:29 AM	16
9:09:19 AM	2.8	9:09:20 AM	44.48125	09:09:29 AM	18
9:09:19 AM	2.8	9:09:20 AM	44.48125	09:09:29 AM	18
9:09:19 AM	2.8	9:09:20 AM	44.4125	09:09:29 AM	1A
9:09:19 AM	2.8	9:09:20 AM	44.4125	09:09:29 AM	1B
9:09:19 AM	2.8	9:09:20 AM	44.4125	09:09:30 AM	1B
9:09:19 AM	2.8	9:09:20 AM	44.4125	09:09:30 AM	1B
9:09:19 AM	2.8	9:09:20 AM	44.34375	09:09:30 AM	1B
9:09:19 AM	2.8	9:09:20 AM	44.34375	09:09:30 AM	19
9:09:19 AM	2.8	9:09:20 AM	44.275	09:09:30 AM	14
9:09:19 AM	2.8	9:09:20 AM	44.20625	09:09:30 AM	10
9:09:19 AM	2.8	9:09:20 AM	44.1375	09:09:30 AM	0F
9:09:19 AM	2.8	9:09:20 AM	44.06875	09:09:30 AM	0F
9:09:19 AM	2.8	9:09:20 AM	44.1375	09:09:30 AM	0F
9:09:19 AM	2.8	9:09:20 AM	44.06875	09:09:30 AM	0F
9:09:19 AM	2.8	9:09:20 AM	44.1375	09:09:31 AM	0F
9:09:19 AM	2.7	9:09:20 AM	44.06875	09:09:31 AM	0F
9:09:19 AM	2.7	9:09:20 AM	43.93125	09:09:31 AM	0F
9:09:20 AM	2.6	9:09:21 AM	43.93125	09:09:31 AM	10
9:09:20 AM	2.6	9:09:21 AM	43.8625	09:09:31 AM	10
9:09:20 AM	2.5	9:09:21 AM	43.79375	09:09:31 AM	10
9:09:20 AM	2.5	9:09:21 AM	43.65625	09:09:31 AM	10
9:09:20 AM	2.5	9:09:21 AM	43.725	09:09:31 AM	10
9:09:20 AM	2.5	9:09:21 AM	43.65625	09:09:31 AM	10
9:09:20 AM	2.5	9:09:21 AM	43.5875	09:09:31 AM	10
9:09:20 AM	2.4	9:09:21 AM	43.65625	09:09:32 AM	10
9:09:20 AM	2.3	9:09:21 AM	43.5875	09:09:32 AM	10
9:09:20 AM	2.2	9:09:21 AM	43.51875	09:09:32 AM	10
9:09:20 AM	2.2	9:09:21 AM	43.51875	09:09:32 AM	10
9:09:20 AM	2.1	9:09:21 AM	43.45	09:09:32 AM	10
9:09:20 AM	2.1	9:09:21 AM	43.3125	09:09:32 AM	10
9:09:20 AM	2	9:09:21 AM	43.3125	09:09:32 AM	11
9:09:20 AM	1.9	9:09:21 AM	43.38125	09:09:32 AM	16
9:09:20 AM	1.8	9:09:21 AM	43.3125	09:09:32 AM	17
9:09:20 AM	1.8	9:09:21 AM	43.24375	09:09:32 AM	18
9:09:20 AM	1.7	9:09:21 AM	43.24375	09:09:33 AM	19
9:09:20 AM	1.6	9:09:21 AM	43.3125	09:09:33 AM	19
9:09:20 AM	1.5	9:09:21 AM	43.24375	09:09:33 AM	15
9:09:20 AM	1.4	9:09:21 AM	43.24375	09:09:33 AM	14
9:09:20 AM	1.3	9:09:21 AM	42.96875	09:09:33 AM	12
9:09:20 AM	1.2	9:09:21 AM	42.96875	09:09:33 AM	11
9:09:20 AM	1.2	9:09:21 AM	42.96875	09:09:33 AM	11
9:09:20 AM	1.1	9:09:21 AM	42.96875		
9:09:20 AM	1.1	9:09:21 AM	42.9		
9:09:20 AM	1.1	9:09:21 AM	42.96875		
9:09:20 AM	1.1	9:09:21 AM	42.9		
9:09:20 AM	1.1	9:09:21 AM	42.7625		
9:09:20 AM	1.1	9:09:21 AM	42.625		
9:09:20 AM	1.1	9:09:21 AM	42.55625		
9:09:20 AM	1.1	9:09:21 AM	42.55625		
9:09:20 AM	1.1	9:09:21 AM	42.625		
9:09:20 AM	1.1	9:09:21 AM	42.41875		
9:09:20 AM	1.1	9:09:21 AM	42.35		
9:09:20 AM	1.1	9:09:21 AM	42.35		
9:09:20 AM	1.1	9:09:21 AM	42.35		
9:09:20 AM	1.1	9:09:21 AM	42.35		
9:09:20 AM	1.1	9:09:21 AM	42.35		
9:09:20 AM	1.1	9:09:21 AM	42.2125		
9:09:20 AM	1.1	9:09:21 AM	42.075		
9:09:20 AM	1.1	9:09:21 AM	42.075		
9:09:20 AM	1.1	9:09:21 AM	42.2125		
9:09:20 AM	1.1	9:09:21 AM	42.075		
9:09:20 AM	1.1	9:09:21 AM	42.075		
9:09:20 AM	1.1	9:09:21 AM	42.075		
9:09:20 AM	1.2	9:09:21 AM	42.075		
9:09:20 AM	1.2	9:09:21 AM	41.9375		
9:09:20 AM	1.2	9:09:21 AM	41.86875		
9:09:20 AM	1.2	9:09:21 AM	41.86875		
9:09:20 AM	1.2	9:09:22 AM	41.86875		
9:09:20 AM	1.2	9:09:22 AM	41.8		
9:09:20 AM	1.2	9:09:22 AM	41.73125		
9:09:20 AM	1.2	9:09:22 AM	41.6625		
9:09:20 AM	1.2	9:09:22 AM	41.73125		
9:09:20 AM	1.2	9:09:22 AM	41.73125		
9:09:20 AM	1.2	9:09:22 AM	41.73125		
9:09:20 AM	1.2	9:09:22 AM	41.6625		
9:09:20 AM	1.3	9:09:22 AM	41.45625		
9:09:20 AM	1.3	9:09:22 AM	41.3875		
9:09:20 AM	1.3	9:09:22 AM	41.25		
9:09:20 AM	1.3	9:09:22 AM	41.45625		
9:09:20 AM	1.3	9:09:22 AM	41.3875		
9:09:20 AM	1.4	9:09:22 AM	41.3875		
9:09:20 AM	1.4	9:09:22 AM	41.3875		
9:09:20 AM	1.4	9:09:22 AM	41.18125		
9:09:20 AM	1.4	9:09:22 AM	41.1125		
9:09:20 AM	1.5	9:09:22 AM	41.1125		
9:09:20 AM	1.5	9:09:22 AM	41.1125		
9:09:20 AM	1.5	9:09:22 AM	41.1125		
9:09:20 AM	1.5	9:09:22 AM	41.1125		
9:09:20 AM	1.5	9:09:22 AM	41.04375		
9:09:20 AM	1.5	9:09:22 AM	40.975		
9:09:20 AM	1.5	9:09:22 AM	40.975		
9:09:20 AM	1.5	9:09:22 AM	40.975		
9:09:20 AM	1.5	9:09:22 AM	41.04375		
9:09:20 AM	1.5	9:09:22 AM	40.90625		
9:09:20 AM	1.5	9:09:22 AM	40.8375		
9:09:20 AM	1.5	9:09:22 AM	40.76875		
9:09:20 AM	1.5	9:09:22 AM	40.76875		
9:09:20 AM	1.5	9:09:22 AM	40.7		
9:09:20 AM	1.5	9:09:22 AM	40.76875		
9:09:20 AM	1.6	9:09:22 AM	40.63125		
9:09:20 AM	1.6	9:09:22 AM	40.63125		
9:09:20 AM	1.6	9:09:22 AM	40.49375		
9:09:20 AM	1.6	9:09:22 AM	40.49375		
9:09:20 AM	1.7	9:09:22 AM	40.425		
9:09:20 AM	1.7	9:09:22 AM	40.35625		
9:09:20 AM	1.8	9:09:22 AM	40.425		
9:09:20 AM	1.8	9:09:22 AM	40.2875		
9:09:20 AM	1.8	9:09:22 AM	40.21875		
9:09:20 AM	1.8	9:09:22 AM	40.21875		
9:09:20 AM	1.9	9:09:22 AM	40.08125		
9:09:20 AM	1.9	9:09:22 AM	40.08125		
9:09:20 AM	1.9	9:09:22 AM	40.08125		
9:09:20 AM	2	9:09:22 AM	40.08125		
9:09:20 AM	2	9:09:22 AM	40.0125		
9:09:20 AM	2	9:09:22 AM	39.875		
9:09:20 AM	2	9:09:22 AM	39.875		
9:09:20 AM	2	9:09:22 AM	39.875		
9:09:21 AM	2	9:09:23 AM	39.875		
9:09:21 AM	2	9:09:23 AM	39.875		
9:09:21 AM	2	9:09:23 AM	39.80625		
9:09:21 AM	2	9:09:23 AM	39.80625		
9:09:21 AM	2	9:09:23 AM	39.66875		
9:09:21 AM	1.9	9:09:23 AM	39.66875		
9:09:21 AM	1.9	9:09:23 AM	39.7375		
9:09:21 AM	1.9	9:09:23 AM	39.66875		
9:09:21 AM	1.9	9:09:23 AM	39.6		
9:09:21 AM	1.9	9:09:23 AM	39.53125		
9:09:21 AM	1.9	9:09:23 AM	39.4625		
9:09:21 AM	1.9	9:09:23 AM	39.4625		
9:09:21 AM	1.9	9:09:23 AM	39.325		
9:09:21 AM	1.8	9:09:23 AM	39.325		
9:09:21 AM	1.8	9:09:23 AM	39.39375		
9:09:21 AM	1.8	9:09:23 AM	39.25625		
9:09:21 AM	1.8	9:09:23 AM	39.25625		
9:09:21 AM	1.8	9:09:23 AM	39.11875		
9:09:21 AM	1.8	9:09:23 AM	39.11875		
9:09:21 AM	1.8	9:09:23 AM	38.98125		
9:09:21 AM	1.8	9:09:23 AM	38.98125		
9:09:21 AM	1.8	9:09:23 AM	39.05		
9:09:21 AM	1.8	9:09:23 AM	38.98125		
9:09:21 AM	1.8	9:09:23 AM	38.9125		
9:09:21 AM	1.7	9:09:23 AM	38.9125		
9:09:21 AM	1.7	9:09:23 AM	38.9125		
9:09:21 AM	1.7	9:09:23 AM	38.9125		
9:09:21 AM	1.7	9:09:23 AM	38.775		
9:09:21 AM	1.7	9:09:23 AM	38.84375		
9:09:21 AM	1.7	9:09:23 AM	38.775		
9:09:21 AM	1.7	9:09:23 AM	38.6375		
9:09:21 AM	1.7	9:09:23 AM	38.6375		
9:09:21 AM	1.7	9:09:23 AM	38.6375		
9:09:21 AM	1.7	9:09:23 AM	38.6375		
9:09:21 AM	1.7	9:09:23 AM	38.56875		
9:09:21 AM	1.6	9:09:23 AM	38.56875		
9:09:21 AM	1.6	9:09:23 AM	38.56875		
9:09:21 AM	1.5	9:09:23 AM	38.56875		
9:09:21 AM	1.5	9:09:23 AM	38.43125		
9:09:21 AM	1.4	9:09:23 AM	38.3625		
9:09:21 AM	1.3	9:09:23 AM	38.3625		
9:09:21 AM	1.2	9:09:23 AM	38.3625		
9:09:21 AM	1.2	9:09:23 AM	38.29375		
9:09:21 AM	1.1	9:09:23 AM	38.225		
9:09:21 AM	1.1	9:09:23 AM	38.15625		
9:09:21 AM	1.1	9:09:23 AM	38.0875		
9:09:21 AM	1.1	9:09:23 AM	38.01875		
9:09:21 AM	1	9:09:23 AM	38.0875		
9:09:21 AM	1	9:09:23 AM	38.01875		
9:09:21 AM	0.9	9:09:23 AM	38.01875		
9:09:21 AM	0.9	9:09:24 AM	37.95		
9:09:21 AM	0.9	9:09:24 AM	37.8125		
9:09:21 AM	0.8	9:09:24 AM	37.74375		
9:09:21 AM	0.8	9:09:24 AM	37.74375		
9:09:21 AM	0.7	9:09:24 AM	37.74375		
9:09:21 AM	0.7	9:09:24 AM	37.74375		
9:09:21 AM	0.7	9:09:24 AM	37.74375		
9:09:21 AM	0.7	9:09:24 AM	37.675		
9:09:21 AM	0.7	9:09:24 AM	37.675		
9:09:21 AM	0.6	9:09:24 AM	37.60625		
9:09:21 AM	0.5	9:09:24 AM	37.60625		
9:09:21 AM	0.4	9:09:24 AM	37.4		
9:09:21 AM	0.3	9:09:24 AM	37.4		
9:09:21 AM	0.2	9:09:24 AM	37.4		
9:09:21 AM	0	9:09:24 AM	37.4		
9:09:21 AM	-0.1	9:09:24 AM	37.33125		
9:09:21 AM	-0.1	9:09:24 AM	37.33125		
9:09:21 AM	-0.2	9:09:24 AM	37.33125		
9:09:21 AM	-0.3	9:09:24 AM	37.2625		
9:09:21 AM	-0.3	9:09:24 AM	37.2625		
9:09:21 AM	-0.3	9:09:24 AM	37.19375		
9:09:21 AM	-0.3	9:09:24 AM	37.125		
9:09:21 AM	-0.3	9:09:24 AM	37.05625		
9:09:21 AM	-0.3	9:09:24 AM	36.9875		
9:09:21 AM	-0.3	9:09:24 AM	36.91875		
9:09:21 AM	-0.3	9:09:24 AM	36.85		
9:09:21 AM	-0.3	9:09:24 AM	36.85		
9:09:21 AM	-0.3	9:09:24 AM	36.91875		
9:09:21 AM	-0.3	9:09:24 AM	36.9875		
9:09:21 AM	-0.3	9:09:24 AM	36.91875		
9:09:21 AM	-0.3	9:09:24 AM	36.85		
9:09:21 AM	-0.3	9:09:24 AM	36.78125		
9:09:21 AM	-0.3	9:09:24 AM	36.64375		
9:09:21 AM	-0.3	9:09:24 AM	36.575		
9:09:21 AM	-0.3	9:09:24 AM	36.64375		
9:09:21 AM	-0.3	9:09:24 AM	36.78125		
9:09:21 AM	-0.3	9:09:24 AM	36.7125		
9:09:21 AM	-0.3	9:09:24 AM	36.575		
9:09:21 AM	-0.3	9:09:24 AM	36.64375		
9:09:21 AM	-0.3	9:09:24 AM	36.91875		
9:09:21 AM	-0.3	9:09:24 AM	37.05625		
9:09:21 AM	-0.3	9:09:24 AM	36.85		
9:09:21 AM	-0.3	9:09:24 AM	36.64375		
9:09:21 AM	-0.3	9:09:24 AM	36.78125		
9:09:21 AM	-0.3	9:09:24 AM	37.2625		
9:09:21 AM	-0.3	9:09:24 AM	37.4		
9:09:21 AM	-0.3	9:09:24 AM	36.85		
9:09:21 AM	-0.3	9:09:24 AM	35.95625		
9:09:21 AM	-0.3	9:09:24 AM	35.81875		
9:09:21 AM	-0.3	9:09:24 AM	37.125		
9:09:22 AM	-0.3	9:09:25 AM	37.8125		
9:09:22 AM	-0.3	9:09:25 AM	37.19375		
9:09:22 AM	-0.3	9:09:25 AM	36.4375		
9:09:22 AM	-0.3	9:09:25 AM	36.09375		
9:09:22 AM	-0.3	9:09:25 AM	36.36875		
9:09:22 AM	-0.4	9:09:25 AM	36.64375		
9:09:22 AM	-0.4	9:09:25 AM	36.78125		
9:09:22 AM	-0.4	9:09:25 AM	36.9875		
9:09:22 AM	-0.4	9:09:25 AM	37.125		
9:09:22 AM	-0.4	9:09:25 AM	36.78125		
9:09:22 AM	-0.4	9:09:25 AM	36.4375		
9:09:22 AM	-0.4	9:09:25 AM	36.4375		
9:09:22 AM	-0.4	9:09:25 AM	36.9875		
9:09:22 AM	-0.4	9:09:25 AM	37.33125		
9:09:22 AM	-0.4	9:09:25 AM	37.19375		
9:09:22 AM	-0.4	9:09:25 AM	37.05625		
9:09:22 AM	-0.4	9:09:25 AM	36.78125		
9:09:22 AM	-0.4	9:09:25 AM	36.78125		
9:09:22 AM	-0.4	9:09:25 AM	36.78125		
9:09:22 AM	-0.4	9:09:25 AM	36.9875		
9:09:22 AM	-0.5	9:09:25 AM	37.125		
9:09:22 AM	-0.6	9:09:25 AM	37.2625		
9:09:22 AM	-0.7	9:09:25 AM	37.19375		
9:09:22 AM	-0.8	9:09:25 AM	37.125		
9:09:22 AM	-0.8	9:09:25 AM	36.9875		
9:09:22 AM	-0.9	9:09:25 AM	37.125		
9:09:22 AM	-1	9:09:25 AM	37.125		
9:09:22 AM	-1.1	9:09:25 AM	37.125		
9:09:22 AM	-1.1	9:09:25 AM	37.125		
9:09:22 AM	-1.2	9:09:25 AM	37.125		
9:09:22 AM	-1.4	9:09:25 AM	37.125		
9:09:22 AM	-1.5	9:09:25 AM	37.125		
9:09:22 AM	-1.5	9:09:25 AM	37.125		
9:09:22 AM	-1.5	9:09:25 AM	37.19375		
9:09:22 AM	-1.6	9:09:25 AM	37.2625		
9:09:22 AM	-1.6	9:09:25 AM	37.125		
9:09:22 AM	-1.7	9:09:25 AM	37.19375		
9:09:22 AM	-1.7	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:25 AM	37.2625		
9:09:22 AM	-1.8	9:09:25 AM	37.2625		
9:09:22 AM	-1.8	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:25 AM	37.125		
9:09:22 AM	-1.8	9:09:25 AM	37.125		
9:09:22 AM	-1.8	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:25 AM	37.2625		
9:09:22 AM	-1.8	9:09:25 AM	37.33125		
9:09:22 AM	-1.8	9:09:25 AM	37.33125		
9:09:22 AM	-1.8	9:09:25 AM	37.19375		
9:09:22 AM	-1.8	9:09:26 AM	37.19375		
9:09:22 AM	-1.8	9:09:26 AM	37.19375		
9:09:22 AM	-1.8	9:09:26 AM	37.19375		
9:09:22 AM	-1.8	9:09:26 AM	37.19375		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.2625		
9:09:22 AM	-1.8	9:09:26 AM	37.2625		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.4		
9:09:22 AM	-1.8	9:09:26 AM	37.33125		
9:09:22 AM	-1.8	9:09:26 AM	37.4		
9:09:22 AM	-1.8	9:09:26 AM	37.4		
9:09:22 AM	-1.8	9:09:26 AM	37.4		
9:09:22 AM	-1.8	9:09:26 AM	37.46875		
9:09:22 AM	-1.8	9:09:26 AM	37.4		
9:09:22 AM	-1.8	9:09:26 AM	37.5375		
9:09:22 AM	-1.8	9:09:26 AM	37.46875		
9:09:22 AM	-1.8	9:09:26 AM	37.46875		
9:09:22 AM	-1.8	9:09:26 AM	37.5375		
9:09:22 AM	-1.9	9:09:26 AM	37.60625		
9:09:22 AM	-2	9:09:26 AM	37.60625		
9:09:22 AM	-2	9:09:26 AM	37.60625		
9:09:22 AM	-2	9:09:26 AM	37.60625		
9:09:22 AM	-2.1	9:09:26 AM	37.675		
9:09:22 AM	-2.1	9:09:26 AM	37.675		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.74375		
9:09:22 AM	-2.1	9:09:26 AM	37.8125		
9:09:22 AM	-2.1	9:09:26 AM	37.88125		
9:09:22 AM	-2.1	9:09:26 AM	37.95		
9:09:22 AM	-2.1	9:09:26 AM	37.95		
9:09:22 AM	-2.1	9:09:26 AM	37.95		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.01875		
9:09:22 AM	-2.1	9:09:26 AM	38.0875		
9:09:22 AM	-2.1	9:09:26 AM	38.225		
9:09:22 AM	-2.1	9:09:26 AM	38.29375		
9:09:22 AM	-2.1	9:09:26 AM	38.3625		
9:09:23 AM	-2.1	9:09:27 AM	38.3625		
9:09:23 AM	-2.1	9:09:27 AM	38.43125		
9:09:23 AM	-2	9:09:27 AM	38.3625		
9:09:23 AM	-1.9	9:09:27 AM	38.3625		
9:09:23 AM	-1.7	9:09:27 AM	38.3625		
9:09:23 AM	-1.6	9:09:27 AM	38.3625		
9:09:23 AM	-1.4	9:09:27 AM	38.43125		
9:09:23 AM	-1.2	9:09:27 AM	38.56875		
9:09:23 AM	-1	9:09:27 AM	38.6375		
9:09:23 AM	-0.8	9:09:27 AM	38.70625		
9:09:23 AM	-0.6	9:09:27 AM	38.6375		
9:09:23 AM	-0.4	9:09:27 AM	38.775		
9:09:23 AM	-0.1	9:09:27 AM	38.775		
9:09:23 AM	0.2	9:09:27 AM	38.70625		
9:09:23 AM	0.4	9:09:27 AM	38.84375		
9:09:23 AM	0.7	9:09:27 AM	38.98125		
9:09:23 AM	0.9	9:09:27 AM	38.98125		
9:09:23 AM	1.2	9:09:27 AM	39.05		
9:09:23 AM	1.5	9:09:27 AM	39.1875		
9:09:23 AM	1.8	9:09:27 AM	39.25625		
9:09:23 AM	2.1	9:09:27 AM	39.25625		
9:09:23 AM	2.5	9:09:27 AM	39.325		
9:09:23 AM	2.8	9:09:27 AM	39.39375		
9:09:23 AM	3.2	9:09:27 AM	39.39375		
9:09:23 AM	3.6	9:09:27 AM	39.4625		
9:09:23 AM	4	9:09:27 AM	39.4625		
9:09:23 AM	4.3	9:09:27 AM	39.53125		
9:09:23 AM	4.6	9:09:27 AM	39.53125		
9:09:23 AM	4.8	9:09:27 AM	39.66875		
9:09:23 AM	5.1	9:09:27 AM	39.7375		
9:09:23 AM	5.4	9:09:27 AM	39.7375		
9:09:23 AM	5.6	9:09:27 AM	39.80625		
9:09:23 AM	5.8	9:09:27 AM	39.875		
9:09:23 AM	6	9:09:27 AM	39.875		
9:09:23 AM	6.1	9:09:27 AM	39.875		
9:09:23 AM	6.2	9:09:27 AM	40.0125		
9:09:23 AM	6.2	9:09:27 AM	40.08125		
9:09:23 AM	6.3	9:09:27 AM	40.08125		
9:09:23 AM	6.3	9:09:27 AM	40.2875		
9:09:23 AM	6.3	9:09:27 AM	40.35625		
9:09:23 AM	6.4	9:09:27 AM	40.425		
9:09:23 AM	6.4	9:09:27 AM	40.425		
9:09:23 AM	6.4	9:09:27 AM	40.5625		
9:09:23 AM	6.5	9:09:27 AM	40.5625		
9:09:23 AM	6.6	9:09:27 AM	40.49375		
